col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,label
0.0,0.0,0.0,0.0,83.0,1543.423333,0.02804878,0.057723577000000005,10.15253138,0.0,M9,02,B6,R4,T1,V2,W0,L0
2.0,151.0,0.0,0.0,19.0,716.3571429,0.004761905,0.015873016,10.8692605,0.0,M5,01,B1,R7,T1,V2,W1,L1
0.0,0.0,0.0,0.0,9.0,482.0,0.0,0.022222222000000003,0.0,0.0,M2,02,B5,R1,T6,V2,W0,L0
2.0,33.0,0.0,0.0,9.0,354.0,0.0,0.02,0.0,0.0,M5,03,B2,R1,T3,V0,W0,L0
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,M4,02,B4,R3,T4,V0,W0,L0
5.0,60.2,0.0,0.0,12.0,165.4,0.0125,0.041666667000000004,0.0,0.0,M0,02,B5,R3,T6,V2,W0,L0
2.0,143.8,1.0,0.0,6.0,90.75,0.022222222000000003,0.055555556,0.0,0.0,M6,03,B2,R8,T3,V2,W0,L0
0.0,0.0,0.0,0.0,18.0,217.0,0.005555556,0.031481481,0.0,0.8,M6,01,B1,R1,T1,V2,W0,L0
2.0,161.0,0.0,0.0,28.0,1286.75,0.0,0.007692308,0.0,0.0,M6,01,B2,R6,T4,V2,W1,L0
0.0,0.0,0.0,0.0,16.0,283.75,0.0125,0.025,0.0,0.0,M7,02,B2,R1,T11,V2,W0,L0
0.0,0.0,0.0,0.0,17.0,356.0833333,0.0,0.013333333000000001,151.5650523,0.0,M7,02,B5,R5,T8,V0,W0,L1
6.0,316.0,0.0,0.0,69.0,1618.532967,0.005555556,0.027698412999999998,0.0,0.0,M7,02,B5,R1,T1,V2,W0,L0
3.0,44.0,0.0,0.0,2.0,28.0,0.0,0.04,0.0,0.0,M7,01,B1,R1,T2,V0,W0,L0
0.0,0.0,0.0,0.0,10.0,103.0,0.02,0.036666667,0.0,0.0,M6,02,B2,R1,T6,V2,W0,L0
0.0,0.0,0.0,0.0,7.0,262.375,0.00952381,0.026984127000000004,0.0,0.0,M6,01,B1,R1,T6,V2,W0,L0
3.0,29.33333333,0.0,0.0,35.0,468.0,0.011428571,0.022857142999999996,0.0,0.0,M6,02,B2,R3,T3,V2,W0,L0
0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.1,0.0,0.0,M7,02,B2,R2,T2,V2,W0,L0
4.0,158.2,0.0,0.0,62.0,4402.25,0.0,0.001041667,246.7585902,0.0,M8,04,B1,R8,T2,V0,W0,L0
2.0,820.0,0.0,0.0,28.0,2228.5166670000003,0.0,0.008024691,42.50333333,0.0,M6,02,B2,R9,T2,V2,W0,L0
4.0,101.75,2.0,65.5,37.0,1307.472222,0.011149826000000002,0.027235772000000002,0.0,0.0,M7,03,B2,R3,T2,V2,W0,L0
2.0,51.0,2.0,99.5,35.0,1475.266667,0.006944444,0.024867725,27.44491667,0.0,M6,02,B4,R2,T4,V2,W1,L1
9.0,188.5638298,0.0,0.0,199.0,7750.537279000001,0.007911051,0.021772307999999997,3.012181822,0.0,M7,03,B2,R4,T13,V2,W0,L1
2.0,17.0,0.0,0.0,11.0,440.0,0.0,0.018181818,54.53454545,0.0,M6,02,B4,R8,T4,V0,W0,L1
4.0,42.0,1.0,28.5,34.0,1367.0,0.0,0.001960784,0.0,0.0,M7,02,B2,R3,T2,V2,W0,L0
1.0,28.2,0.0,0.0,1.0,0.0,0.0,0.05,0.0,0.0,M9,01,B1,R1,T5,V0,W0,L1
2.0,210.6,0.0,0.0,4.0,97.6,0.0,0.016666667,0.0,0.0,M7,03,B2,R7,T6,V0,W1,L0
0.0,0.0,0.0,0.0,48.0,1361.6344199999999,0.010204082,0.01728863,14.5218625,0.0,M1,01,B1,R4,T3,V2,W0,L0
0.0,0.0,0.0,0.0,39.0,1858.5666670000003,0.0,0.002564103,0.0,0.0,M7,02,B2,R3,T2,V0,W0,L0
7.0,140.5733333,1.0,108.8,43.0,1912.751905,0.008333333,0.007777778000000001,19.64189593,0.0,M7,03,B2,R6,T5,V2,W0,L0
0.0,0.0,0.0,0.0,5.0,182.0,0.0,0.04,0.0,0.0,M5,03,B2,R6,T1,V2,W0,L0
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,M6,01,B1,R3,T3,V2,W0,L0
2.0,11.0,0.0,0.0,14.0,249.66666669999998,0.0,0.033333333,0.0,0.0,M7,04,B2,R1,T3,V2,W0,L1
6.0,92.57142857,1.0,793.8,38.0,2436.605534,0.0,0.035895135,27.31414742,0.0,M3,02,B10,R1,T2,V2,W0,L0
0.0,0.0,0.0,0.0,4.0,573.0,0.0,0.05,0.0,0.0,M2,02,B2,R3,T3,V2,W0,L0
5.0,346.25,0.0,0.0,3.0,1692.25,0.0,0.014285714,0.0,0.0,M1,02,B2,R9,T2,V0,W0,L0
6.0,288.0,0.0,0.0,16.0,475.3,0.010526316,0.036842105,0.0,0.0,M9,02,B2,R2,T13,V2,W0,L0
0.0,0.0,0.0,0.0,16.0,977.125,0.0,0.0125,0.0,0.0,M1,02,B2,R1,T2,V2,W1,L0
12.0,159.89583330000002,0.0,0.0,121.0,3648.5625,0.0019274379999999999,0.009409219,3.322866215,0.0,M7,02,B2,R5,T7,V2,W0,L0
0.0,0.0,0.0,0.0,23.0,502.46666669999996,0.0,0.035507246,0.0,0.8,M6,02,B2,R7,T1,V2,W0,L0
11.0,293.6222222,2.0,42.2,64.0,1831.942222,0.0,0.015238095,16.35155923,0.0,M7,02,B5,R3,T4,V2,W1,L0
19.0,704.8699247999999,2.0,269.5,187.0,9487.639162000001,3.35e-05,0.014896228000000001,2.8739546810000003,0.0,M6,02,B2,R1,T2,V2,W0,L0
0.0,0.0,0.0,0.0,20.0,1722.8666670000002,0.01,0.075,0.0,0.2,M6,02,B2,R6,T1,V2,W0,L0
0.0,0.0,0.0,0.0,2.0,135.5,0.0,0.1,0.0,0.0,M1,02,B2,R4,T3,V2,W0,L0
1.0,16.25,0.0,0.0,34.0,456.525,0.006060606,0.03030303,0.0,0.0,M7,01,B1,R4,T1,V2,W1,L0
0.0,0.0,0.0,0.0,2.0,34.2,0.0,0.1,0.0,0.0,M9,02,B2,R1,T2,V2,W0,L0
0.0,0.0,1.0,0.0,7.0,188.0,0.0,0.033333333,0.0,0.0,M5,02,B2,R1,T8,V0,W0,L0
2.0,50.4,0.0,0.0,14.0,497.8,0.011458333000000001,0.018333333,0.0,0.0,M9,03,B6,R1,T2,V2,W0,L0
4.0,81.5,0.0,0.0,93.0,2773.010873,0.011827957,0.017573541,0.0,0.0,M7,03,B2,R3,T3,V2,W1,L0
0.0,0.0,0.0,0.0,63.0,2593.808333,0.036507937000000004,0.066666667,0.0,0.0,M3,03,B2,R8,T20,V2,W0,L0
0.0,0.0,3.0,114.8,22.0,583.0933332999999,0.0,0.015942029,2.7497166460000004,0.0,M9,01,B1,R3,T1,V2,W0,L1
18.0,261.1619048,0.0,0.0,58.0,1992.7173079999998,0.008955224,0.015829186999999998,0.0,0.0,M7,03,B2,R6,T2,V2,W0,L0
3.0,136.0,0.0,0.0,39.0,1426.583333,0.0,0.020731707,3.941736143,0.0,M7,02,B2,R4,T2,V2,W0,L0
2.0,34.2,0.0,0.0,32.0,929.91,0.006060606,0.026262626,0.0,0.0,M0,01,B1,R3,T3,V2,W0,L0
9.0,98.94444444,1.0,600.0,124.0,5731.094443999999,0.018346253,0.03371764,1.9141749719999999,0.2,M6,02,B2,R3,T13,V2,W0,L0
0.0,0.0,0.0,0.0,21.0,1045.0,0.0,0.031746032,0.0,0.0,M6,02,B6,R2,T13,V2,W0,L0
5.0,147.75,0.0,0.0,44.0,670.3,0.012765957,0.023404255,0.0,0.0,M6,02,B2,R4,T3,V2,W0,L0
0.0,0.0,0.0,0.0,20.0,678.0,0.0,0.03,0.0,0.0,M1,02,B2,R3,T10,V2,W0,L0
0.0,0.0,0.0,0.0,19.0,606.8333332999999,0.031578947,0.048245614000000006,0.0,0.0,M5,02,B2,R1,T3,V2,W0,L0
0.0,0.0,0.0,0.0,4.0,185.0,0.05,0.1,0.0,0.0,M7,02,B2,R1,T20,V2,W0,L0
0.0,0.0,0.0,0.0,21.0,1030.0,0.005,0.025,0.0,0.0,M1,02,B2,R7,T1,V2,W0,L0
2.0,55.5,0.0,0.0,25.0,2466.533333,0.0074074069999999995,0.028888888999999997,49.01323885,0.0,M1,02,B2,R1,T2,V2,W0,L0
3.0,59.2,0.0,0.0,9.0,1261.7,0.016666667,0.05,0.0,0.0,M0,02,B5,R1,T5,V2,W0,L0
9.0,192.9204545,2.0,114.5,60.0,1394.236526,0.0,0.003030303,63.64653548,0.0,M1,02,B2,R7,T2,V2,W0,L1
0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.0,0.0,M5,02,B2,R1,T1,V2,W0,L0
7.0,161.0,3.0,775.5,19.0,4996.666667,0.008,0.026000000000000002,14.10053333,0.0,M5,02,B4,R8,T2,V2,W0,L1
2.0,10.0,2.0,451.5,27.0,1686.9666670000001,0.006451613,0.023502303999999998,7.964649501,0.0,M5,02,B6,R7,T2,V2,W0,L0
2.0,75.0,0.0,0.0,14.0,851.0,0.0,0.014285714,22.88908649,0.0,M5,01,B1,R1,T2,V0,W1,L1
2.0,16.2,0.0,0.0,3.0,268.0,0.0,0.04,49.55482147,0.0,M7,02,B2,R5,T5,V0,W0,L0
0.0,0.0,2.0,26.5,149.0,6001.171475,0.004,0.022010916000000002,0.0,0.0,M7,02,B2,R1,T2,V2,W0,L1
1.0,9.0,0.0,0.0,46.0,4084.393939,0.0,0.001794872,0.0,0.0,M2,02,B2,R8,T4,V2,W0,L0
0.0,0.0,0.0,0.0,19.0,900.9166667000002,0.027777778,0.024814815,0.0,0.6,M6,01,B1,R8,T1,V2,W0,L0
0.0,0.0,0.0,0.0,7.0,182.5,0.085714286,0.076190476,0.0,0.0,M7,03,B2,R3,T13,V2,W0,L0
2.0,23.8,0.0,0.0,6.0,135.2,0.0,0.025,0.0,0.0,M9,02,B5,R3,T1,V0,W0,L0
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,M7,02,B2,R7,T11,V2,W1,L0
0.0,0.0,0.0,0.0,12.0,213.5,0.016666667,0.033333333,0.0,0.2,M6,04,B1,R1,T3,V2,W0,L0
0.0,0.0,0.0,0.0,36.0,2070.325,0.008333333,0.030925926,0.0,0.0,M1,01,B1,R1,T2,V2,W0,L0
4.0,73.75,1.0,58.0,12.0,777.5,0.0,0.015555556000000002,10.782,0.0,M5,02,B2,R1,T2,V2,W1,L1
0.0,0.0,0.0,0.0,9.0,242.75,0.0,0.074074074,0.0,0.0,M7,02,B5,R7,T2,V2,W0,L0
2.0,22.9,0.0,0.0,145.0,5962.732411,0.002857143,0.013265367,0.7802774029999999,0.0,M7,02,B10,R7,T3,V2,W1,L1
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,1.0,M6,01,B1,R1,T2,V2,W1,L0
1.0,58.0,0.0,0.0,2.0,7.0,0.0,0.066666667,0.0,0.0,M6,03,B2,R3,T19,V0,W1,L0
6.0,169.56666669999998,0.0,0.0,21.0,1853.535714,0.0,0.021727273,0.0,0.0,M6,03,B2,R4,T4,V2,W1,L0
2.0,16.5,0.0,0.0,48.0,869.1,0.008510638000000001,0.014967916000000001,3.060765957,0.0,M6,02,B10,R4,T3,V2,W0,L0
0.0,0.0,1.0,0.0,1.0,44.0,0.0,0.1,0.0,0.0,M5,02,B2,R6,T2,V2,W1,L0
7.0,243.7469512,1.0,1073.0,33.0,4931.198912,0.016666667,0.028235128999999998,25.10043261,0.0,M7,03,B2,R2,T2,V2,W0,L0
0.0,0.0,2.0,889.5,30.0,784.0833332999999,0.025,0.046875,0.0,0.0,M1,02,B2,R6,T13,V2,W0,L0
3.0,33.0,2.0,84.5,4.0,46.5,0.0,0.010666667,0.0,0.0,M5,02,B2,R5,T8,V0,W0,L0
3.0,46.4,0.0,0.0,8.0,168.2,0.0,0.033333333,4.78307258,0.0,M8,02,B7,R7,T20,V2,W1,L1
0.0,0.0,0.0,0.0,3.0,234.0,0.0,0.033333333,0.0,0.0,M5,01,B2,R1,T2,V2,W1,L0
16.0,391.6833333,0.0,0.0,24.0,443.75,0.0,0.006451613,0.0,0.0,M0,02,B10,R7,T3,V2,W0,L0
11.0,167.16666669999998,6.0,348.0,172.0,4086.1448969999997,0.000555556,0.009603919,1.418440397,0.4,M6,02,B7,R7,T3,V2,W0,L0
0.0,0.0,0.0,0.0,17.0,546.2291667000001,0.014814815,0.01957672,14.49431487,0.0,M1,02,B2,R7,T2,V2,W0,L0
0.0,0.0,0.0,0.0,8.0,111.66666670000001,0.0,0.025,0.0,0.0,M5,02,B2,R1,T1,V2,W0,L0
3.0,52.5,0.0,0.0,139.0,3674.737578,0.002142857,0.011897443999999998,17.50624004,0.0,M7,02,B2,R2,T10,V2,W0,L1
3.0,13.0,0.0,0.0,16.0,226.5,0.0,0.013333333000000001,0.0,0.0,M5,02,B5,R1,T2,V2,W0,L0
3.0,10.0,0.0,0.0,2.0,8.0,0.0,0.033333333,0.0,0.0,M9,02,B2,R1,T2,V0,W0,L1
0.0,0.0,0.0,0.0,7.0,155.0,0.066666667,0.1,0.0,0.0,M6,02,B2,R1,T4,V2,W0,L0
5.0,53.3,0.0,0.0,4.0,102.2,0.0,0.025,31.44363136,0.0,M8,02,B2,R6,T2,V2,W0,L1
0.0,0.0,0.0,0.0,24.0,663.0,0.0375,0.066666667,0.0,0.0,M1,02,B2,R1,T1,V2,W0,L0
0.0,0.0,0.0,0.0,6.0,180.66666669999998,0.0,0.033333333,0.0,0.0,M6,01,B1,R2,T2,V2,W0,L0
0.0,0.0,0.0,0.0,9.0,83.0,0.04444444400000001,0.066666667,0.0,0.6,M6,02,B2,R1,T2,V2,W0,L0
0.0,0.0,0.0,0.0,6.0,181.0,0.0,0.016666667,0.0,0.0,M6,03,B2,R1,T3,V2,W0,L0
0.0,0.0,0.0,0.0,3.0,1666.5,0.0,0.033333333,0.0,0.0,M7,02,B5,R3,T3,V2,W0,L0
0.0,0.0,0.0,0.0,7.0,444.25,0.028571429,0.021428571,0.0,0.0,M7,03,B2,R3,T3,V2,W1,L0
2.0,49.8,0.0,0.0,41.0,857.2666667000001,0.012195122,0.0242741,5.850665427000001,0.0,M7,02,B2,R1,T1,V2,W0,L0
4.0,82.0,0.0,0.0,17.0,269.0,0.034782609,0.046376812,0.0,0.0,M3,03,B2,R1,T13,V2,W0,L0
11.0,570.25,0.0,0.0,39.0,1728.25,0.006666666999999999,0.019777778,22.42576795,0.0,M7,02,B2,R1,T2,V2,W0,L1
7.0,125.45333329999998,1.0,44.4,54.0,2240.9966670000003,0.027118644,0.043050847,21.74067473,0.0,M3,02,B2,R6,T1,V2,W0,L1
4.0,86.0,0.0,0.0,34.0,4656.8003659999995,0.006306305999999999,0.038438438,5.185457275,0.0,M6,02,B2,R1,T2,V2,W0,L0
1.0,3.0,2.0,34.0,41.0,1021.5194439999999,0.009302326,0.017829457,0.0,0.0,M1,01,B2,R3,T2,V0,W1,L0
0.0,0.0,0.0,0.0,4.0,112.5,0.0,0.05,0.0,0.0,M6,03,B2,R1,T6,V2,W0,L0
0.0,0.0,0.0,0.0,4.0,570.2,0.0,0.05,0.0,0.0,M3,02,B2,R9,T1,V2,W0,L0
3.0,84.0,0.0,0.0,59.0,1720.422222,0.026984127000000004,0.038231522000000004,0.0,0.0,M8,03,B2,R1,T3,V2,W1,L0
0.0,0.0,0.0,0.0,5.0,134.5,0.04,0.024,0.0,0.0,M7,03,B2,R9,T3,V2,W1,L0
0.0,0.0,0.0,0.0,12.0,402.1666667,0.041666667000000004,0.065,0.0,0.0,M5,03,B2,R2,T1,V2,W0,L0
5.0,43.5,0.0,0.0,6.0,110.33333329999999,0.0,0.02,0.0,0.0,M1,02,B2,R8,T8,V0,W1,L0
3.0,117.85,0.0,0.0,9.0,492.9,0.0,0.028571429,29.4620883,0.0,M0,04,B1,R1,T1,V2,W0,L0
5.0,140.8,4.0,254.75,61.0,1740.0527780000002,0.007179486999999999,0.023796203999999998,14.62413644,0.0,M7,02,B2,R2,T2,V2,W1,L0
3.0,155.5,2.0,121.0,8.0,311.25,0.0,0.01,0.0,0.0,M7,02,B2,R3,T10,V2,W0,L0
1.0,15.2,0.0,0.0,11.0,201.6333333,0.005555556,0.05,31.49043616,0.0,M4,02,B2,R5,T2,V2,W0,L1
0.0,0.0,0.0,0.0,8.0,286.7,0.05,0.075,0.0,0.0,M3,03,B2,R1,T1,V2,W0,L0
6.0,140.33333330000002,0.0,0.0,9.0,88.95,0.0,0.004761905,0.0,0.0,M6,03,B2,R2,T3,V0,W0,L0
6.0,110.0,0.0,0.0,21.0,884.3333332999998,0.0,0.016231884,17.94797101,0.0,M6,01,B2,R5,T2,V2,W0,L0
1.0,15.0,1.0,0.0,62.0,969.15,0.001092896,0.027790787999999997,0.0,0.0,M6,02,B2,R3,T2,V2,W0,L0
6.0,335.11904760000004,1.0,8.0,51.0,1927.0315480000002,0.003954802,0.014481293000000001,2.8467796610000002,1.0,M6,01,B1,R9,T3,V2,W1,L0
7.0,398.0,0.0,0.0,27.0,770.3133333,0.006060606,0.03030303,10.05190252,0.0,M8,01,B8,R3,T3,V2,W0,L1
1.0,75.0,4.0,250.66666669999998,44.0,1679.8333329999998,0.0,0.001086957,45.829314399999994,0.0,M5,02,B2,R1,T2,V0,W1,L1
7.0,79.5,2.0,31.5,65.0,5410.956705,0.0028985509999999996,0.019031516000000002,0.0,0.0,M7,02,B2,R3,T2,V2,W0,L0
0.0,0.0,0.0,0.0,19.0,2177.333333,0.0,0.010526316,0.0,0.0,M1,02,B4,R1,T2,V0,W0,L0
0.0,0.0,0.0,0.0,6.0,4.0,0.14285714300000002,0.157142857,0.0,0.6,M6,03,B2,R1,T13,V2,W0,L0
2.0,39.4,0.0,0.0,62.0,2021.747727,0.003076923,0.015641026000000002,0.0,0.0,M8,02,B2,R1,T4,V2,W0,L0
0.0,0.0,0.0,0.0,12.0,336.8,0.0,0.006666666999999999,0.0,0.6,M6,02,B2,R1,T2,V2,W0,L0
3.0,180.8,0.0,0.0,10.0,408.46666669999996,0.0,0.0,0.0,0.0,M0,04,B1,R3,T1,V2,W1,L0
10.0,302.0833333,0.0,0.0,81.0,1778.663263,0.0,0.002857143,16.43784656,0.0,M7,01,B1,R1,T8,V0,W1,L0
0.0,0.0,0.0,0.0,3.0,112.0,0.0,0.033333333,0.0,0.0,M1,01,B1,R2,T2,V2,W0,L0
0.0,0.0,0.0,0.0,12.0,349.0,0.066666667,0.088888889,0.0,0.0,M6,02,B2,R9,T13,V2,W0,L0
4.0,103.8,0.0,0.0,14.0,314.29333330000003,0.0,0.013333333000000001,79.44353446,0.0,M3,02,B2,R5,T2,V0,W0,L1
10.0,1222.4,0.0,0.0,26.0,2988.8833329999998,0.0,0.0029032259999999996,0.0,0.0,M9,02,B2,R1,T2,V2,W0,L0
0.0,0.0,0.0,0.0,4.0,213.5,0.0,0.1,0.0,0.0,M1,02,B10,R9,T1,V2,W0,L0
4.0,89.8,1.0,47.0,39.0,1167.966667,0.005853659000000001,0.014390243999999998,33.9251122,0.0,M6,04,B1,R3,T3,V2,W0,L1
9.0,160.0,0.0,0.0,48.0,3946.0083329999998,0.007272727,0.011515151999999999,20.32388105,0.0,M5,02,B6,R1,T8,V2,W1,L1
1.0,10.0,0.0,0.0,11.0,578.0,0.0,0.011688312,0.0,0.0,M6,01,B2,R1,T1,V2,W0,L0
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,M6,02,B4,R3,T2,V2,W0,L0
2.0,10.0,1.0,17.0,21.0,1647.5,0.0,0.013043478,0.0,0.0,M6,02,B2,R4,T4,V2,W0,L0
1.0,27.2,0.0,0.0,21.0,1003.658333,0.010526316,0.019064327,0.0,0.0,M8,03,B2,R4,T20,V2,W0,L0
1.0,206.0,2.0,69.5,65.0,1140.791667,0.0,0.020707071,6.6419114189999995,0.0,M7,02,B2,R4,T2,V2,W0,L1
4.0,1521.0,2.0,64.0,30.0,2284.687302,0.019354839,0.042741935,2.304322581,0.0,M5,02,B2,R1,T1,V2,W0,L0
1.0,19.83333333,0.0,0.0,17.0,545.0833332999999,0.0,0.00625,9.836358025,0.0,M7,03,B2,R5,T2,V0,W0,L1
3.0,37.0,1.0,9.0,17.0,1075.7130949999998,0.011111111000000002,0.034920635,0.0,0.0,M6,03,B2,R1,T2,V2,W1,L0
0.0,0.0,0.0,0.0,21.0,598.6,0.0,0.038095238,0.0,0.6,M6,02,B4,R1,T4,V2,W0,L0
4.0,34.2,0.0,0.0,27.0,809.6933333,0.023214286,0.033826531,27.6509675,0.0,M9,03,B2,R4,T13,V2,W1,L0
0.0,0.0,0.0,0.0,15.0,728.2,0.0,0.023076923,31.22,0.0,M6,03,B2,R8,T4,V2,W0,L1
0.0,0.0,0.0,0.0,57.0,3079.083333,0.005847953,0.012907268000000001,0.0,0.0,M1,02,B2,R3,T10,V2,W0,L0
0.0,0.0,0.0,0.0,7.0,138.8733333,0.0,0.0,179.307293,0.0,M7,02,B2,R4,T2,V0,W1,L1
9.0,848.1428571,4.0,388.6666667,33.0,595.0095238,0.0,0.004651163,0.0,0.0,M5,02,B2,R1,T10,V0,W0,L0
0.0,0.0,0.0,0.0,5.0,132.0,0.0,0.04,0.0,0.0,M5,01,B1,R1,T1,V2,W1,L0
2.0,137.0,0.0,0.0,6.0,185.4,0.0,0.028571429,44.89345937,0.0,M8,02,B2,R7,T4,V2,W0,L1
3.0,75.6,0.0,0.0,14.0,178.59,0.0125,0.00625,0.0,0.0,M0,03,B2,R1,T4,V2,W1,L0
3.0,334.6,0.0,0.0,20.0,1201.6,0.011111111000000002,0.022222222000000003,0.0,0.2,M6,03,B2,R1,T13,V2,W0,L0
0.0,0.0,0.0,0.0,12.0,358.0666667,0.0,0.025,0.0,0.0,M5,03,B3,R2,T1,V2,W0,L0
0.0,0.0,0.0,0.0,6.0,183.5,0.0,0.033333333,0.0,0.0,M1,02,B2,R1,T2,V0,W0,L0
2.0,41.5,0.0,0.0,10.0,264.25,0.016666667,0.025,0.0,0.0,M7,01,B4,R8,T8,V0,W1,L1
10.0,821.0754097999999,1.0,0.0,55.0,2400.782077,0.0,0.010717178,0.98110865,0.0,M7,02,B2,R2,T1,V2,W0,L0
4.0,142.5,0.0,0.0,56.0,1885.3374399999998,0.010714286000000002,0.038102106000000004,5.04016763,0.0,M7,02,B5,R3,T11,V2,W0,L1
1.0,28.2,0.0,0.0,20.0,679.5666667,0.0,0.006349206,0.0,0.0,M7,02,B2,R2,T3,V0,W0,L0
9.0,779.3556619,4.0,163.66666669999998,75.0,13430.976059999999,0.0029411759999999998,0.032017551,16.16333333,0.0,M6,02,B2,R2,T13,V2,W0,L1
13.0,234.56666669999998,0.0,0.0,80.0,1807.2277780000002,0.016091954,0.0348659,4.192980384,0.0,M3,04,B2,R3,T13,V2,W0,L0
1.0,14.0,0.0,0.0,7.0,170.75,0.0,0.025,0.0,0.0,M7,01,B1,R1,T2,V0,W0,L0
0.0,0.0,0.0,0.0,16.0,865.5833332999998,0.0,0.0020833329999999997,93.77761706,0.0,M1,01,B1,R1,T2,V0,W1,L1
4.0,159.0,0.0,0.0,3.0,64.75,0.0,0.014285714,0.0,0.0,M5,01,B1,R1,T2,V2,W0,L0
0.0,0.0,0.0,0.0,3.0,115.0,0.0,0.066666667,0.0,0.0,M6,02,B2,R6,T13,V2,W0,L0
6.0,57.5,0.0,0.0,66.0,1285.548533,0.004109589,0.018513906,20.97239726,0.0,M6,02,B2,R1,T6,V2,W0,L1
0.0,0.0,0.0,0.0,22.0,681.58,0.00952381,0.025396825,14.63523974,0.0,M7,01,B1,R1,T3,V2,W1,L1
3.0,13.33333333,4.0,68.5,72.0,1602.35,0.002747253,0.038988095,0.0,0.0,M7,02,B2,R3,T2,V2,W0,L0
13.0,301.5616883,1.0,14.0,55.0,3328.903752,0.007936508,0.014212018,38.60204838,0.0,M7,01,B1,R1,T2,V2,W0,L0
3.0,82.6,0.0,0.0,33.0,598.7611111,0.0,0.007843137,0.0,0.0,M9,02,B2,R2,T1,V2,W0,L0
2.0,41.5,1.0,57.5,19.0,2689.625,0.0,0.024242424,0.0,0.0,M1,02,B2,R3,T2,V2,W0,L0
6.0,333.54,0.0,0.0,12.0,568.1,0.0,0.0125,19.63031016,0.0,M7,02,B4,R5,T2,V0,W0,L1
4.0,159.0,0.0,0.0,16.0,307.6166667,0.0,0.010526316,0.0,0.0,M8,01,B1,R3,T2,V2,W1,L0
3.0,48.33333333,0.0,0.0,15.0,245.5,0.014285714,0.028571429,0.0,0.0,M5,03,B2,R3,T1,V2,W0,L0
8.0,102.0,0.0,0.0,83.0,1495.580952,0.0,0.002298851,82.12367816,0.0,M6,04,B1,R7,T4,V0,W1,L1
1.0,3.5,0.0,0.0,26.0,433.6366666999999,0.0,0.007692308,0.0,0.0,M3,02,B5,R3,T3,V0,W1,L0
4.0,132.0,0.0,0.0,7.0,1413.333333,0.036000000000000004,0.029285713999999997,0.0,0.0,M5,03,B2,R7,T8,V2,W0,L0
6.0,465.83333330000005,2.0,71.0,26.0,1558.0,0.006666666999999999,0.013333333000000001,7.169617487000001,0.0,M5,02,B2,R1,T1,V2,W1,L0
1.0,11.0,2.0,42.0,37.0,1517.75,0.019512195,0.041869919,0.0,1.0,M6,02,B2,R1,T6,V2,W1,L0
7.0,148.6,3.0,99.6,8.0,144.9,0.0,0.021052632,27.14408757,0.0,M9,02,B2,R1,T2,V2,W0,L1
0.0,0.0,0.0,0.0,14.0,406.8666667,0.021428571,0.079761905,0.0,0.0,M3,04,B5,R3,T3,V2,W0,L0
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,M5,03,B2,R1,T1,V2,W0,L0
0.0,0.0,0.0,0.0,29.0,438.86666669999994,0.0,0.020689655,0.0,0.0,M5,04,B2,R3,T1,V2,W1,L0
4.0,82.5,3.0,419.0,22.0,1005.8060609999999,0.0,0.0074074069999999995,0.0,0.0,M5,02,B2,R2,T2,V0,W1,L0
10.0,337.9,1.0,6.0,123.0,2396.2724559999997,0.000902151,0.008565782,1.9525533880000001,0.0,M4,02,B2,R1,T2,V2,W0,L0
12.0,184.4173601,1.0,13.0,159.0,6137.14491,0.011276738,0.031489962999999996,18.23386055,0.0,M4,02,B4,R3,T2,V2,W0,L0
0.0,0.0,0.0,0.0,4.0,0.0,0.2,0.2,0.0,0.0,M3,03,B2,R1,T13,V2,W0,L0
14.0,173.55,0.0,0.0,164.0,4155.746883,0.002514286,0.01343784,13.76473644,0.0,M7,02,B2,R3,T2,V2,W0,L1
1.0,82.0,0.0,0.0,62.0,1243.1761900000001,0.006451613,0.00983871,0.0,0.0,M1,01,B1,R6,T2,V2,W0,L0
2.0,38.33333333,0.0,0.0,68.0,2277.377056,0.009758454,0.029851907999999996,12.76243133,1.0,M6,02,B2,R2,T2,V2,W1,L0
0.0,0.0,0.0,0.0,2.0,9.0,0.0,0.1,0.0,0.0,M6,02,B2,R2,T3,V2,W0,L0
1.0,28.0,0.0,0.0,8.0,290.0,0.0,0.01,0.0,0.0,M5,02,B2,R1,T2,V2,W0,L0
9.0,357.25,3.0,115.0,45.0,2889.25,0.0,0.006999999999999999,54.9759,0.0,M6,02,B2,R1,T4,V2,W0,L1
2.0,51.0,0.0,0.0,25.0,698.8333332999999,0.0,0.008727273,0.0,0.0,M6,02,B10,R1,T4,V2,W0,L0
7.0,294.0,0.0,0.0,7.0,639.0,0.0,0.018181818,0.0,0.0,M1,02,B4,R9,T10,V2,W0,L0
