movie.id,movie.kind_id,movie.production_year,movie.runtime,movie.genre,movie.country,movie.rating,movie.tf.movie_actor,movie.tf.movie_director
Movie_1836264,K1,1944,72,22,C2,4.3,17,1
Movie_1802169,K1,1988,93,5,C10,5.6,1,1
Movie_1870269,K1,1949,92,13,C19,6.9,22,1
Movie_1811291,K1,1987,100,4,C2,6.2,8,1
Movie_1889331,K1,1943,57,9,C2,7.3,25,1
Movie_1827340,K3,1964,86,3,C22,6.9,6,1
Movie_1893302,K1,1963,85,4,C2,4.2,3,1
Movie_1821686,K1,1954,105,22,C10,4.7,11,1
Movie_1858292,K1,1994,80,3,C4,2.0,12,1
Movie_1872327,K3,2008,65,3,C4,6.4,1,2
Movie_1833590,K3,2010,87,18,C2,3.1,16,1
Movie_1883758,K1,2001,100,4,C41,6.2,2,1
Movie_1811149,K4,2009,87,3,C2,5.9,18,1
Movie_1872772,K4,2003,35,9,C2,4.3,2,1
Movie_1822544,K1,1995,90,3,C2,2.1,4,1
Movie_1805136,K3,1971,95,3,C10,1.4,13,1
Movie_1867476,K1,1938,104,4,C21,6.9,28,1
Movie_1844200,K3,2001,120,4,C2,6.5,10,1
Movie_1826462,K4,2007,81,13,C2,1.6,4,1
Movie_1807097,K1,1964,87,13,C10,5.9,19,1
Movie_1817459,K3,2001,87,3,C6,4.9,8,1
Movie_1829859,K1,1976,102,4,C10,7.1,9,1
Movie_1843348,K1,1931,73,13,C5,5.8,11,1
Movie_1804029,K1,2005,41,18,C6,7.2,1,1
Movie_1833601,K1,2000,82,6,C2,6.3,9,1
Movie_1896524,K1,1998,69,13,C5,7.6,2,1
Movie_1883284,K1,1976,104,9,C4,3.6,4,1
Movie_1806543,K1,1990,94,3,C10,7.3,34,1
Movie_1851669,K1,1996,81,3,C2,2.5,9,1
Movie_1865619,K1,1943,107,4,C21,4.6,45,1
Movie_1861821,K1,1965,90,4,C27,5.9,5,1
Movie_1873533,K1,1966,82,6,C27,3.5,7,1
Movie_1877757,K3,1999,98,13,C2,5.8,10,1
Movie_1807044,K1,1958,80,4,C10,4.1,15,1
Movie_1893371,K1,1969,82,9,C2,1.6,6,1
Movie_1870538,K1,2009,93,3,C19,5.3,9,1
Movie_1872758,K1,1957,81,13,C2,7.2,12,1
Movie_1868662,K1,1982,97,4,C2,5.9,22,1
Movie_1833611,K4,2004,68,10,C2,2.3,2,2
Movie_1819176,K1,1931,85,3,C6,7.1,16,1
Movie_1853512,K1,1967,104,4,C41,7.4,11,1
Movie_1834029,K1,1983,81,3,C10,3.2,7,1
Movie_1865192,K1,2004,82,13,C28,7.0,8,1
Movie_1822339,K1,2003,86,18,C2,4.3,11,1
Movie_1849059,K1,1996,88,6,C2,4.8,27,1
Movie_1816065,K1,2000,91,3,C21,7.2,9,1
Movie_1814164,K3,1994,86,10,C2,4.8,12,1
Movie_1889300,K1,1925,10,3,C2,7.1,1,1
Movie_1845845,K1,1981,91,25,C10,2.4,4,1
Movie_1848673,K1,1963,94,4,C4,6.7,10,1
Movie_1887041,K1,2004,38,3,C2,4.2,2,1
Movie_1880317,K1,2000,95,3,C41,4.7,13,1
Movie_1801138,K1,1958,110,19,C21,6.5,23,1
Movie_1859435,K1,1960,90,3,C27,6.2,11,1
Movie_1831501,K3,1964,75,13,C10,6.7,5,1
Movie_1837102,K1,1999,104,3,C2,5.0,3,1
Movie_1828365,K1,1969,87,13,C26,4.2,7,1
Movie_1802323,K1,1996,92,9,C28,4.5,5,1
Movie_1897728,K3,1992,90,3,C2,6.2,17,1
Movie_1830651,K3,1994,87,4,C6,3.3,6,1
Movie_1890283,K1,1974,93,3,C4,3.6,8,1
Movie_1863751,K1,1958,90,27,C27,7.3,5,1
Movie_1833164,K1,1963,94,3,C2,6.6,13,1
Movie_1847577,K1,1956,91,3,C10,5.5,13,1
Movie_1818107,K3,2003,60,5,C6,4.2,3,1
Movie_1856175,K3,2006,90,3,C6,4.3,11,1
Movie_1805633,K1,1963,123,3,C10,6.1,11,1
Movie_1832622,K1,1955,61,3,C2,6.5,15,1
Movie_1851336,K3,2013,26,18,C41,1.2,1,1
Movie_1810263,K1,2012,120,4,C19,7.5,3,1
Movie_1870749,K4,2007,59,5,C2,3.6,2,1
Movie_1844197,K1,1925,21,3,C2,6.2,5,2
Movie_1855434,K1,1973,95,3,C10,5.1,10,1
Movie_1868332,K3,1996,120,3,C2,3.9,16,1
Movie_1896617,K1,2006,110,9,C59,7.2,8,1
Movie_1884637,K1,2004,93,3,C2,4.1,36,1
Movie_1807952,K1,1960,95,4,C41,4.6,9,2
Movie_1849094,K1,1995,96,13,C59,7.5,9,1
Movie_1878682,K1,1971,90,4,C21,5.1,10,1
Movie_1814917,K1,1969,96,4,C4,3.6,7,1
Movie_1838998,K1,2003,91,4,C11,5.7,9,1
Movie_1810136,K1,1998,89,4,C25,6.9,5,1
Movie_1807074,K1,1948,98,19,C6,5.1,11,1
Movie_1830818,K3,2004,184,20,C6,2.4,8,1
Movie_1885054,K1,1964,91,3,C5,6.3,29,1
Movie_1888314,K1,1998,130,4,C19,5.5,20,1
Movie_1859303,K1,1973,95,18,C4,5.3,9,1
Movie_1801461,K4,1990,92,13,C2,4.9,12,1
Movie_1813051,K1,1990,89,9,C28,5.2,16,1
Movie_1838832,K1,2002,114,4,C14,7.6,15,1
Movie_1885731,K1,1990,87,4,C15,6.0,3,1
Movie_1863193,K1,2003,18,24,C4,7.2,2,1
Movie_1829386,K3,1997,90,4,C6,5.7,8,1
Movie_1866788,K1,1995,90,3,C2,6.5,19,1
Movie_1881005,K1,1966,112,4,C5,7.2,25,1
Movie_1815946,K1,2001,72,18,C2,2.4,1,1
Movie_1817150,K1,1957,91,4,C22,6.6,22,1
Movie_1865661,K1,1981,100,3,C28,7.0,1,2
Movie_1895920,K3,1983,71,4,C5,6.3,11,1
Movie_1892357,K1,1981,98,3,C2,6.2,28,1
Movie_1824619,K1,1980,110,3,C19,6.2,7,1
Movie_1844434,K1,1929,85,4,C2,7.0,6,1
Movie_1837507,K1,1970,90,3,C5,5.2,23,1
Movie_1811912,K1,2008,20,3,C2,1.4,5,1
Movie_1815987,K1,1995,81,3,C5,1.4,6,1
Movie_1896302,K1,1935,80,3,C2,6.6,80,1
Movie_1827447,K3,1999,93,20,C6,6.0,9,1
Movie_1821471,K3,2002,90,9,C6,5.1,10,1
Movie_1852431,K1,1993,91,3,C6,4.2,7,1
Movie_1836640,K1,1988,139,4,C48,7.2,2,1
Movie_1831097,K1,1920,69,6,C6,6.3,7,1
Movie_1840848,K1,2010,100,3,C19,4.4,8,1
Movie_1834451,K1,1974,89,3,C2,4.9,15,1
Movie_1800861,K1,2010,85,3,C41,5.6,5,1
Movie_1801801,K1,1940,90,3,C2,6.7,52,1
Movie_1863878,K1,1977,82,3,C11,5.1,2,1
Movie_1877810,K1,2011,50,5,C51,4.1,1,1
Movie_1883676,K1,1955,93,12,C16,5.8,11,1
Movie_1855169,K1,1975,78,3,C10,3.0,3,1
Movie_1825063,K1,1936,80,9,C2,5.7,29,1
Movie_1818478,K1,1968,94,9,C10,5.2,19,1
Movie_1874984,K1,1994,102,4,C13,6.8,6,1
Movie_1897258,K1,1997,95,3,C11,7.0,12,2
Movie_1838286,K1,2003,178,4,C16,7.9,24,1
Movie_1818079,K1,2002,122,4,C6,6.8,15,1
Movie_1844286,K1,1999,97,13,C2,2.2,6,1
Movie_1893697,K1,1932,63,9,C2,3.0,9,1
Movie_1867488,K1,2001,93,4,C16,7.0,11,1
Movie_1859396,K1,1975,90,18,C4,4.5,1,1
Movie_1852107,K1,1937,88,3,C2,7.7,59,1
Movie_1827219,K1,1968,104,4,C10,6.7,5,1
Movie_1885837,K1,1998,118,6,C2,7.7,42,1
Movie_1802772,K1,1987,100,4,C48,5.7,9,1
Movie_1869106,K1,1990,93,3,C8,2.6,5,1
Movie_1882011,K1,2003,90,4,C41,4.8,7,1
Movie_1819795,K3,2004,92,3,C6,6.1,11,1
Movie_1831853,K1,2011,98,4,C6,3.4,2,1
Movie_1817954,K1,1984,95,4,C10,5.9,12,1
Movie_1887023,K1,2008,104,13,C2,7.5,18,1
Movie_1811891,K1,1995,94,20,C2,2.6,1,1
Movie_1833282,K1,1933,8,16,C2,5.8,4,1
Movie_1810490,K1,1998,90,4,C25,6.8,5,1
Movie_1896506,K1,1999,115,3,C2,5.0,14,1
Movie_1830948,K1,1998,95,4,C26,6.8,7,1
Movie_1868520,K1,1999,121,9,C2,5.6,29,1
Movie_1869068,K1,2007,80,4,C19,6.2,5,2
Movie_1883927,K1,1949,96,13,C21,6.4,19,1
Movie_1804421,K1,1990,96,9,C2,6.4,25,1
Movie_1842596,K3,1973,75,13,C2,5.0,13,1
Movie_1863576,K1,1958,85,6,C27,3.6,10,1
Movie_1879845,K1,1989,105,20,C2,3.3,6,1
Movie_1862726,K1,1939,90,4,C27,6.1,4,1
Movie_1898632,K1,1996,93,9,C2,2.7,15,1
Movie_1899358,K1,1984,180,4,C19,6.2,15,1
Movie_1840189,K1,1973,110,4,C5,7.4,9,1
Movie_1894434,K1,1979,107,9,C19,6.5,19,1
Movie_1885147,K1,1951,61,3,C2,4.4,24,1
Movie_1841658,K1,1955,82,12,C10,4.0,4,1
Movie_1869117,K1,2007,93,3,C19,5.1,9,1
Movie_1877927,K3,1965,105,4,C10,6.3,13,1
Movie_1813399,K4,2005,67,18,C2,3.8,3,1
Movie_1896274,K3,2005,30,3,C5,3.1,9,1
Movie_1833190,K1,1990,100,20,C41,5.1,6,1
Movie_1878982,K1,2011,110,4,C6,4.1,11,1
Movie_1884755,K1,1987,104,9,C2,4.8,32,1
Movie_1857555,K1,1972,100,9,C27,5.2,13,1
Movie_1842142,K1,1986,75,6,C3,5.1,12,1
Movie_1819146,K1,1919,54,4,C6,7.2,7,1
Movie_1825447,K1,1977,165,9,C7,6.7,11,1
Movie_1827526,K1,1979,85,9,C10,5.3,11,1
Movie_1886520,K1,1996,90,9,C59,5.9,2,1
Movie_1820063,K1,1940,92,4,C26,7.0,17,1
Movie_1855440,K1,2007,90,3,C13,4.9,1,1
Movie_1841099,K3,1997,96,10,C2,4.3,13,1
Movie_1872586,K1,1985,102,3,C19,6.3,11,1
Movie_1877738,K1,2003,84,3,C4,4.3,9,1
Movie_1817095,K1,1967,75,4,C2,6.7,1,1
Movie_1898254,K1,1950,66,9,C2,3.8,3,1
Movie_1892215,K1,1980,97,3,C2,4.1,16,1
Movie_1831562,K1,2010,113,3,C26,6.9,9,1
Movie_1803674,K1,2003,103,9,C2,5.4,40,1
Movie_1899952,K1,2005,109,9,C2,6.8,28,1
Movie_1873819,K1,1979,107,26,C11,4.9,1,1
Movie_1820967,K1,1951,92,4,C10,7.1,7,1
Movie_1849995,K3,1999,120,4,C2,5.5,12,1
Movie_1838423,K1,1971,80,4,C11,5.9,2,1
Movie_1851862,K1,1955,115,4,C2,8.0,66,1
Movie_1807279,K1,1954,90,4,C10,6.8,8,1
Movie_1803745,K1,1933,63,4,C2,1.9,13,1
Movie_1813140,K1,1978,82,9,C2,3.2,12,2
Movie_1819787,K1,1937,95,3,C6,5.5,17,1
Movie_1815068,K1,2007,23,3,C2,5.9,2,1
Movie_1890927,K1,2004,10,4,C2,6.8,1,1
Movie_1811929,K3,1996,90,4,C2,6.4,10,1
Movie_1818272,K1,2009,96,3,C22,5.9,10,1
Movie_1821034,K1,1972,81,13,C10,3.2,12,1
Movie_1833815,K1,1952,97,4,C2,6.8,30,1
Movie_1831593,K1,1983,92,3,C10,3.0,10,1
Movie_1820493,K1,1957,104,3,C10,4.8,15,1
Movie_1814025,K1,1942,62,27,C2,5.8,27,1
Movie_1849705,K1,1933,109,4,C48,5.5,7,1
Movie_1824624,K1,1988,97,13,C19,3.7,3,1
Movie_1889183,K1,1987,77,9,C2,5.4,8,1
Movie_1803539,K1,1962,110,4,C8,7.3,2,1
Movie_1831425,K1,1996,125,4,C26,6.1,8,1
Movie_1875679,K1,1996,120,21,C8,6.5,6,1
Movie_1885965,K1,2002,101,13,C5,3.3,16,1
Movie_1846777,K1,2010,98,3,C2,6.3,16,2
Movie_1899324,K1,1981,125,13,C2,6.5,28,1
Movie_1820211,K1,1959,103,13,C10,6.8,19,1
Movie_1825863,K4,2006,42,3,C2,6.8,5,1
Movie_1841237,K4,1987,60,5,C2,4.9,1,1
Movie_1838285,K1,1988,109,18,C14,6.7,4,1
Movie_1817843,K1,1988,79,12,C60,5.6,18,1
Movie_1855185,K3,2004,89,3,C6,5.9,15,1
Movie_1841986,K1,1967,87,3,C27,7.2,8,1
Movie_1826774,K1,1996,30,3,C2,4.1,10,1
Movie_1812727,K1,1976,90,9,C2,4.7,8,1
Movie_1869300,K1,1995,153,23,C5,6.2,21,1
Movie_1889167,K1,2012,5,9,C14,2.7,1,1
Movie_1840451,K1,1920,20,3,C2,5.6,9,1
Movie_1808767,K1,1965,91,3,C48,6.9,6,1
Movie_1848779,K1,1931,7,16,C2,5.5,1,2
Movie_1867351,K1,2005,90,4,C20,5.6,8,1
Movie_1843729,K1,1968,106,26,C48,7.1,14,1
Movie_1874575,K1,1962,80,3,C29,4.7,6,1
Movie_1817413,K1,1957,92,3,C10,3.9,12,1
Movie_1866322,K1,1975,95,4,C19,4.7,1,1
Movie_1836289,K1,2004,80,3,C2,1.5,3,1
Movie_1887710,K4,2004,88,5,C5,3.9,1,1
Movie_1875920,K3,2004,91,21,C2,5.1,17,1
Movie_1803041,K1,2011,107,4,C19,4.8,7,1
Movie_1858140,K1,1993,125,4,C8,5.2,4,1
Movie_1838588,K1,1979,79,3,C15,7.1,14,1
Movie_1805653,K1,1957,96,3,C10,5.2,14,1
Movie_1833869,K1,2009,86,18,C2,2.3,6,1
Movie_1856081,K1,1955,93,4,C10,3.2,23,1
Movie_1853602,K1,1982,102,4,C43,4.8,5,1
Movie_1884473,K1,1985,110,4,C2,4.6,25,1
Movie_1813975,K1,1970,90,3,C10,7.2,19,1
Movie_1887203,K1,2002,114,13,C19,6.2,17,1
Movie_1801781,K1,1956,79,3,C2,5.6,19,1
Movie_1854324,K1,1956,93,4,C21,5.6,28,1
Movie_1868555,K3,1995,95,4,C2,4.9,8,1
Movie_1865320,K1,1975,68,3,C15,2.3,1,1
Movie_1894877,K1,1996,92,3,C2,6.7,19,1
Movie_1868010,K1,1972,92,3,C4,1.9,11,2
Movie_1872949,K1,1977,86,13,C11,4.8,4,1
Movie_1817575,K1,1931,78,3,C6,7.2,9,1
Movie_1821424,K1,1962,87,3,C10,4.4,15,1
Movie_1848964,K1,1962,86,18,C2,2.4,2,1
Movie_1866222,K4,2011,99,18,C2,4.3,5,1
Movie_1818557,K3,2013,90,3,C6,4.5,12,1
Movie_1802515,K1,1930,73,3,C2,4.8,10,1
Movie_1881894,K1,2009,110,26,C2,5.3,14,1
Movie_1862125,K1,1978,164,4,C19,6.2,6,1
Movie_1858152,K1,1973,85,9,C27,4.9,2,1
Movie_1808205,K3,2005,88,4,C2,6.6,5,1
Movie_1858246,K1,1997,83,5,C19,6.3,11,2
Movie_1891701,K3,1954,53,4,C2,5.2,3,1
Movie_1812034,K1,1983,99,3,C2,4.2,31,1
Movie_1838523,K1,1968,83,4,C21,6.4,9,1
Movie_1846105,K4,2001,6,5,C2,6.1,1,1
Movie_1840656,K1,1969,94,4,C59,7.1,4,1
Movie_1852286,K1,1987,90,9,C5,5.7,41,1
Movie_1882305,K1,2004,103,3,C8,6.5,3,1
Movie_1835641,K1,2009,91,18,C2,5.7,3,1
Movie_1826623,K1,1998,90,16,C8,3.5,3,1
Movie_1857586,K1,1979,109,4,C27,5.4,10,1
Movie_1804294,K1,1989,91,18,C2,4.0,9,1
Movie_1820518,K1,1958,96,26,C10,4.8,16,1
Movie_1819699,K3,1968,123,3,C10,3.9,8,1
Movie_1871258,K1,1977,85,24,C2,7.3,10,1
Movie_1898324,K1,1982,73,3,C2,6.7,14,1
Movie_1860951,K1,2004,137,4,C27,5.1,2,1
Movie_1809293,K3,2008,90,3,C19,4.1,4,1
Movie_1870158,K1,1972,100,3,C4,4.3,8,1
Movie_1887013,K1,2008,20,5,C2,1.4,6,1
Movie_1807166,K1,2009,144,4,C6,7.8,30,1
Movie_1832373,K1,2006,93,4,C4,5.6,2,1
Movie_1895804,K1,1942,74,4,C2,6.7,32,1
Movie_1820593,K3,2006,90,4,C6,2.8,7,1
Movie_1855373,K3,1965,70,3,C10,5.5,5,1
Movie_1818486,K1,1957,91,3,C10,7.7,14,1
Movie_1866196,K1,1941,64,9,C2,2.8,12,1
Movie_1864332,K1,2008,112,4,C2,6.7,21,1
Movie_1855524,K3,1967,85,4,C10,4.1,7,1
Movie_1852177,K1,1917,23,3,C2,7.6,19,1
Movie_1839160,K1,2005,3,28,C2,2.0,1,1
Movie_1860909,K1,1998,106,3,C4,6.9,19,1
Movie_1884877,K1,1947,78,4,C41,5.8,4,1
Movie_1803750,K1,1968,100,4,C2,5.8,14,1
Movie_1843311,K1,1949,70,3,C2,5.3,31,1
Movie_1833841,K1,1964,120,4,C29,5.5,6,1
Movie_1885400,K1,1913,12,3,C2,5.4,14,1
Movie_1853346,K1,2004,77,21,C2,7.2,15,1
Movie_1893270,K1,1940,64,3,C2,5.7,30,1
Movie_1831922,K1,2005,131,4,C6,6.3,9,1
Movie_1841063,K1,1932,74,4,C2,5.6,12,3
Movie_1875852,K1,1961,65,3,C2,4.0,4,1
Movie_1827831,K1,2000,96,3,C6,7.1,9,1
Movie_1882335,K3,2004,93,3,C6,6.5,14,1
Movie_1863606,K1,1962,95,3,C27,8.0,17,1
Movie_1813451,K1,1998,80,9,C2,3.8,3,1
Movie_1820524,K3,1966,77,4,C10,7.6,16,1
Movie_1896167,K1,1988,80,3,C11,6.2,1,1
Movie_1834862,K1,1983,82,13,C2,3.7,7,1
Movie_1844850,K1,1953,81,13,C41,5.6,9,1
Movie_1815018,K1,1955,64,13,C5,4.1,9,1
Movie_1811879,K3,1966,99,10,C2,5.0,14,2
Movie_1837495,K3,1980,100,18,C2,4.9,14,2
Movie_1889707,K1,1965,20,4,C2,7.4,3,1
Movie_1858525,K1,1984,108,13,C27,5.2,8,1
Movie_1885865,K1,1947,72,13,C2,6.4,18,1
Movie_1845387,K1,1953,100,3,C2,5.7,60,1
Movie_1811280,K3,1977,76,18,C2,6.3,14,1
Movie_1883548,K1,1964,100,6,C19,6.8,28,1
Movie_1880735,K1,2009,101,5,C2,2.7,4,1
Movie_1852439,K1,2000,14,28,C6,4.8,2,1
Movie_1882074,K3,1955,50,13,C10,3.6,7,1
Movie_1831534,K1,1993,106,4,C6,6.9,8,1
Movie_1864471,K1,1985,114,4,C2,6.5,17,1
Movie_1855864,K3,1967,95,4,C10,5.5,6,1
Movie_1877085,K1,1995,93,3,C21,5.2,15,1
Movie_1833874,K1,2004,97,9,C2,4.6,9,1
Movie_1846924,K1,1994,101,9,C2,5.4,29,1
Movie_1844580,K1,1944,147,4,C2,6.1,50,1
Movie_1842149,K1,1987,73,16,C3,5.3,6,1
Movie_1810843,K3,1993,120,4,C2,5.8,10,1
Movie_1828581,K1,1956,87,3,C10,5.7,13,1
Movie_1853943,K1,2005,85,4,C25,6.0,2,1
Movie_1894161,K1,1957,6,16,C2,6.6,11,1
Movie_1858935,K1,1977,93,18,C27,4.3,7,1
Movie_1830344,K1,1957,90,26,C10,3.9,11,1
Movie_1812644,K1,2009,82,10,C2,3.8,5,1
Movie_1842429,K3,1993,96,20,C2,4.2,16,1
Movie_1892675,K1,1979,94,4,C28,5.1,10,1
Movie_1842538,K4,1999,113,25,C2,6.1,25,1
Movie_1842468,K1,1934,75,4,C2,6.1,13,1
Movie_1856955,K1,2007,95,3,C4,2.1,20,1
Movie_1845694,K4,1995,105,25,C2,4.6,10,1
Movie_1852397,K4,2010,10,5,C2,5.3,4,1
Movie_1876584,K1,1929,17,28,C5,6.7,1,1
Movie_1806995,K1,1992,70,3,C9,6.0,5,1
Movie_1854971,K1,1913,56,4,C2,2.9,4,1
Movie_1811834,K1,1950,86,13,C2,7.7,31,1
Movie_1848932,K1,1991,77,9,C2,3.9,6,1
Movie_1841478,K1,1986,45,9,C14,7.0,27,1
Movie_1802040,K1,1937,9,22,C2,6.0,2,1
Movie_1818870,K1,1988,93,21,C10,3.8,1,1
Movie_1865328,K1,1936,8,16,C2,6.9,1,1
Movie_1863233,K1,1994,93,18,C27,4.7,6,1
Movie_1841931,K1,2010,105,3,C8,6.6,2,1
Movie_1864010,K1,1999,103,3,C2,7.3,12,1
Movie_1818385,K1,1981,89,5,C10,5.7,18,1
Movie_1870542,K1,2002,44,13,C2,4.6,5,1
Movie_1881564,K1,1987,95,3,C33,4.9,14,1
Movie_1829759,K3,1960,100,3,C10,3.3,12,1
Movie_1894667,K1,1991,115,9,C2,5.3,21,1
Movie_1876126,K1,1998,121,3,C2,6.7,20,1
Movie_1813345,K1,2008,19,4,C52,5.9,4,1
Movie_1823224,K1,1998,100,9,C2,5.9,18,1
Movie_1880167,K1,1980,110,4,C10,5.9,24,1
Movie_1819124,K1,1975,92,9,C26,5.0,12,1
Movie_1809820,K1,2006,90,5,C4,6.2,11,1
Movie_1875192,K1,1983,130,4,C5,5.7,18,1
Movie_1812648,K4,2006,37,18,C2,3.0,7,1
Movie_1863164,K1,1966,85,3,C27,4.4,10,1
Movie_1829679,K3,1996,90,13,C26,2.1,7,1
Movie_1844634,K1,1976,98,4,C2,4.6,17,1
Movie_1815936,K1,1991,84,18,C41,3.9,3,1
Movie_1880886,K1,2009,90,5,C2,5.5,3,1
Movie_1890498,K1,2006,91,20,C2,3.5,10,1
Movie_1847213,K1,1928,100,4,C2,4.9,11,1
Movie_1847682,K1,1955,93,4,C10,4.0,16,1
Movie_1828386,K1,1953,96,3,C26,5.0,16,1
Movie_1849953,K1,2007,90,5,C2,1.9,6,1
Movie_1850264,K3,1976,57,4,C31,4.5,6,1
Movie_1804198,K1,1992,73,20,C2,2.2,3,1
Movie_1867365,K1,1959,83,4,C16,5.7,3,1
Movie_1838569,K1,1934,90,3,C6,4.4,9,1
Movie_1828497,K1,2004,21,28,C6,5.7,2,1
Movie_1884423,K1,1929,70,3,C2,6.7,17,2
Movie_1802481,K1,2012,130,26,C7,3.5,2,1
Movie_1818012,K1,1950,75,13,C10,5.6,14,1
Movie_1812936,K1,1975,84,9,C2,6.2,17,1
Movie_1864915,K1,1996,105,4,C51,5.8,29,1
Movie_1892309,K1,2002,32,28,C2,4.6,1,1
Movie_1885130,K1,1991,105,3,C2,6.3,27,1
Movie_1876015,K1,2002,92,4,C2,7.0,8,1
Movie_1812813,K3,1981,60,4,C2,5.3,8,1
Movie_1820783,K3,1983,92,4,C26,5.6,14,1
Movie_1899513,K1,2012,23,4,C2,5.5,2,1
Movie_1851939,K1,2008,97,5,C6,6.8,1,1
Movie_1820660,K3,1968,95,3,C10,6.1,6,1
Movie_1891789,K3,2010,90,16,C2,5.9,15,1
Movie_1870695,K1,1985,60,9,C3,4.8,2,1
Movie_1854813,K1,1987,130,4,C14,7.2,17,1
Movie_1873570,K1,2000,98,3,C4,6.7,10,1
Movie_1827534,K1,2012,88,4,C6,7.0,12,1
Movie_1895538,K1,1971,83,20,C10,5.9,10,1
Movie_1872680,K3,1996,99,4,C2,5.4,9,1
Movie_1852427,K1,1935,87,3,C21,4.5,32,1
Movie_1885105,K3,2002,60,4,C2,5.8,3,1
Movie_1834619,K1,1915,18,3,C2,5.1,10,1
Movie_1862757,K1,1984,87,18,C4,3.3,4,1
Movie_1862846,K1,1998,117,4,C4,4.8,2,1
Movie_1818670,K3,2005,120,4,C6,6.2,4,1
Movie_1834650,K1,1974,105,3,C19,3.7,8,1
Movie_1887112,K1,1940,6,16,C2,6.9,2,1
Movie_1844388,K1,2006,107,9,C2,2.3,11,1
Movie_1849926,K1,1966,108,3,C16,4.4,20,1
Movie_1800601,K1,1966,84,4,C29,5.3,5,1
Movie_1812642,K1,1978,96,9,C2,4.3,3,1
Movie_1818962,K1,1936,97,27,C6,6.4,22,1
Movie_1821272,K1,1937,83,3,C6,6.8,27,1
Movie_1808909,K1,1986,124,4,C25,7.2,31,1
Movie_1896674,K1,1981,97,4,C59,6.8,1,1
Movie_1819917,K3,2007,90,4,C6,6.6,7,1
Movie_1829606,K3,1955,50,4,C10,2.2,10,1
Movie_1897601,K1,1999,137,4,C2,6.3,58,1
Movie_1823277,K1,1939,60,9,C2,5.7,23,1
Movie_1855025,K4,2001,10,13,C23,1.4,1,1
Movie_1802021,K1,1926,66,4,C2,6.3,9,1
Movie_1853079,K3,1997,94,13,C2,5.9,8,1
Movie_1893526,K1,1942,125,4,C19,4.5,13,1
Movie_1878302,K1,1977,69,25,C2,6.5,2,1
Movie_1899870,K3,1983,100,3,C2,4.8,9,1
Movie_1850183,K1,1971,91,3,C29,3.9,2,1
Movie_1827890,K1,1968,88,3,C41,5.1,15,1
Movie_1826222,K1,1975,120,13,C13,4.8,13,1
Movie_1823982,K1,1997,85,3,C16,5.6,16,1
Movie_1835462,K1,1977,94,4,C41,3.1,5,1
Movie_1824505,K1,1980,123,4,C10,6.8,8,1
Movie_1846020,K3,2006,176,4,C6,6.6,23,1
Movie_1806973,K3,2006,90,12,C6,4.3,14,1
Movie_1839979,K3,1994,100,3,C2,6.2,18,1
Movie_1884796,K1,1996,125,18,C41,3.7,15,1
Movie_1806368,K3,2000,95,20,C6,7.2,10,1
Movie_1859958,K1,1974,91,3,C27,6.0,8,1
Movie_1839054,K1,2010,110,4,C39,6.1,16,1
Movie_1825853,K1,1965,90,6,C27,3.9,9,1
Movie_1806473,K1,2010,101,3,C6,6.3,12,1
Movie_1810923,K4,2001,90,4,C5,4.7,3,1
Movie_1834018,K1,2012,86,4,C39,6.1,4,1
Movie_1828818,K1,1959,92,3,C26,4.9,10,1
Movie_1860028,K1,1976,110,4,C27,6.2,6,1
Movie_1855637,K3,1955,60,3,C10,4.9,2,1
Movie_1813750,K4,2002,5,28,C2,4.4,4,1
Movie_1865954,K1,1983,89,9,C41,4.9,7,1
Movie_1820381,K1,1959,82,13,C10,5.6,12,1
Movie_1809926,K1,1986,109,4,C24,3.3,3,1
Movie_1880720,K1,2006,48,5,C28,2.9,1,1
Movie_1865401,K1,1956,94,4,C33,6.9,18,1
Movie_1873559,K1,2005,137,4,C9,6.8,14,1
Movie_1837503,K1,1960,93,3,C5,5.5,36,1
Movie_1836146,K3,1973,180,4,C2,5.3,11,1
Movie_1897205,K1,2006,90,3,C3,5.6,8,1
Movie_1854884,K1,1934,85,4,C2,6.9,37,1
Movie_1809963,K1,2003,180,5,C4,7.4,5,1
Movie_1812745,K1,1994,120,9,C5,5.5,11,1
Movie_1814186,K1,1952,10,5,C2,5.6,2,1
Movie_1852328,K1,2007,10,4,C2,6.8,1,1
Movie_1866904,K1,1937,62,26,C2,5.9,33,1
Movie_1865723,K4,2007,72,5,C2,5.3,13,1
Movie_1897757,K1,1949,7,16,C2,7.3,4,1
Movie_1820462,K1,1979,120,4,C10,6.2,16,1
Movie_1842163,K1,2005,87,13,C5,4.7,9,1
Movie_1807632,K1,1962,60,3,C2,2.1,1,1
Movie_1851458,K3,1965,90,4,C2,7.0,11,1
Movie_1869368,K1,1944,89,3,C5,5.4,26,1
Movie_1805531,K3,2011,88,3,C6,5.7,22,1
Movie_1857730,K1,2001,130,4,C61,5.3,12,1
Movie_1822968,K1,1947,91,4,C2,5.9,30,3
Movie_1880642,K4,2009,105,3,C2,2.4,8,2
Movie_1889850,K1,2002,28,5,C2,4.2,8,1
Movie_1826957,K1,1967,85,4,C48,6.6,1,1
Movie_1872482,K1,1963,84,3,C10,3.6,9,1
Movie_1895546,K1,2005,92,20,C16,5.4,12,1
Movie_1895046,K1,2002,7,4,C25,8.2,1,1
