movie.id,movie.kind_id,movie.production_year,movie.runtime,movie.genre,movie.country,movie.rating,movie.tf.movie_actor,movie.tf.movie_director
Movie_1885421,K1,1914,12,3,C2,5.3,13,1
Movie_1850971,K1,1926,113,3,C16,5.4,7,1
Movie_1842847,K1,1967,90,3,C2,4.8,25,1
Movie_1853102,K4,1994,51,5,C2,6.2,12,1
Movie_1833744,K1,1953,90,3,C27,6.4,6,1
Movie_1889683,K1,2002,100,3,C19,5.2,15,1
Movie_1838281,K1,2001,91,5,C2,7.5,13,1
Movie_1853558,K1,1983,102,4,C10,5.9,10,1
Movie_1827856,K3,1996,60,24,C6,4.9,2,1
Movie_1829861,K1,1976,75,25,C22,5.0,3,1
Movie_1852553,K1,1997,22,28,C2,6.0,3,1
Movie_1823119,K1,1948,60,27,C2,6.8,14,1
Movie_1809114,K1,2001,13,3,C4,3.9,2,1
Movie_1875641,K1,1969,93,4,C21,3.3,24,1
Movie_1877552,K1,1997,98,9,C28,4.7,8,1
Movie_1825597,K1,1959,153,12,C7,6.8,9,1
Movie_1848031,K3,1990,30,12,C2,7.3,2,1
Movie_1828325,K3,2011,90,4,C6,6.4,6,1
Movie_1823515,K3,1958,100,18,C2,4.5,21,1
Movie_1811413,K1,2012,85,18,C2,4.6,14,1
Movie_1855525,K1,1964,109,4,C10,4.2,8,1
Movie_1831278,K1,2011,85,3,C6,3.7,25,1
Movie_1860014,K1,1962,70,4,C8,6.1,5,1
Movie_1862823,K1,1966,91,24,C4,4.7,8,1
Movie_1867368,K1,1997,61,5,C21,6.4,4,1
Movie_1858832,K1,1972,99,4,C27,5.5,6,1
Movie_1883108,K1,1954,71,20,C2,5.6,5,1
Movie_1844687,K1,1946,103,4,C2,7.0,48,1
Movie_1854277,K1,2006,120,4,C16,7.7,16,1
Movie_1805076,K1,1960,96,4,C26,5.7,11,1
Movie_1847602,K1,1980,15,28,C19,3.6,1,1
Movie_1802307,K1,1947,68,19,C2,6.0,31,1
Movie_1805433,K1,1951,89,4,C26,5.0,12,1
Movie_1869875,K1,1939,110,4,C19,5.8,37,1
Movie_1833100,K1,1977,86,26,C15,7.0,21,1
Movie_1887163,K1,2004,72,3,C11,6.5,5,1
Movie_1849987,K3,1996,87,4,C2,5.1,11,1
Movie_1802283,K1,1959,22,28,C5,4.7,7,1
Movie_1898177,K1,2003,6,4,C3,4.9,2,1
Movie_1838933,K1,1995,132,13,C2,7.2,12,1
Movie_1820523,K3,1995,94,20,C6,1.7,1,1
Movie_1802086,K3,1994,100,20,C2,4.6,3,1
Movie_1806471,K1,2000,28,28,C6,5.9,1,1
Movie_1870780,K1,1968,88,3,C29,5.7,9,1
Movie_1821574,K1,1982,104,26,C10,5.8,10,1
Movie_1806190,K1,1935,87,21,C6,6.0,21,1
Movie_1879204,K3,1990,93,4,C2,6.0,13,1
Movie_1889449,K1,1998,90,3,C41,6.1,7,1
Movie_1872614,K1,1957,93,6,C2,5.7,14,1
Movie_1860888,K1,1976,88,3,C27,6.0,10,1
Movie_1866188,K1,1952,84,20,C5,5.6,30,1
Movie_1800774,K1,1995,95,4,C45,5.7,16,1
Movie_1824312,K1,1973,106,9,C2,6.2,11,1
Movie_1809693,K1,1970,94,9,C41,5.5,10,1
Movie_1843963,K1,1940,77,6,C2,6.3,9,1
Movie_1836354,K1,1997,88,12,C6,7.6,10,1
Movie_1840269,K1,2009,7,28,C2,7.2,3,1
Movie_1815123,K1,1975,90,6,C15,5.4,3,1
Movie_1828150,K1,1962,107,3,C26,4.8,14,1
Movie_1811003,K1,2010,68,3,C2,7.0,4,1
Movie_1820479,K3,1997,88,4,C6,4.6,5,1
Movie_1810280,K1,1969,113,21,C2,3.0,14,3
Movie_1888146,K1,2010,30,3,C2,5.5,1,1
Movie_1823248,K1,1981,98,3,C41,5.7,6,1
Movie_1862240,K1,2007,94,4,C8,5.0,8,1
Movie_1826799,K1,1941,263,9,C2,6.9,84,1
Movie_1853837,K1,2000,7,16,C2,7.0,1,1
Movie_1851820,K1,1989,86,9,C27,3.2,4,1
Movie_1850035,K1,1989,90,9,C20,6.5,6,1
Movie_1828657,K1,1942,109,4,C6,5.9,26,1
Movie_1837905,K3,1977,74,9,C2,7.2,16,1
Movie_1861690,K1,1979,114,6,C4,6.1,2,1
Movie_1868628,K1,2012,109,9,C2,7.6,19,1
Movie_1834011,K1,1931,100,6,C2,6.2,19,1
Movie_1830794,K3,2005,100,4,C6,4.3,23,1
Movie_1872309,K1,1979,82,4,C27,4.8,2,1
Movie_1828342,K3,1960,115,4,C10,3.4,13,1
Movie_1826546,K1,2005,9,16,C2,6.3,1,1
Movie_1832602,K1,2012,9,4,C2,5.3,1,1
Movie_1863464,K1,1960,83,3,C27,6.6,2,1
Movie_1883803,K1,1937,85,4,C5,6.5,32,1
Movie_1825776,K1,1980,87,9,C59,6.5,4,1
Movie_1877061,K1,2003,90,9,C2,4.9,3,1
Movie_1866661,K4,2004,131,25,C2,7.2,23,1
Movie_1858984,K1,1986,94,4,C4,5.9,4,1
Movie_1868425,K1,2007,99,5,C2,7.7,4,1
Movie_1811788,K4,1989,82,4,C2,3.7,5,1
Movie_1849714,K3,2012,97,12,C50,5.0,8,1
Movie_1898889,K1,2004,19,4,C2,6.2,2,1
Movie_1816780,K1,2007,18,4,C16,7.3,2,1
Movie_1802578,K1,1936,66,4,C2,6.2,41,1
Movie_1871780,K1,1949,95,21,C26,6.0,17,1
Movie_1804111,K1,2007,89,18,C28,5.0,4,1
Movie_1816193,K1,1996,62,5,C16,4.9,2,1
Movie_1817919,K1,1937,110,3,C6,3.5,12,1
Movie_1882283,K1,1996,98,3,C4,7.0,8,1
Movie_1896434,K1,1949,60,13,C2,6.5,29,1
Movie_1815009,K1,2008,20,3,C2,8.6,2,1
Movie_1871014,K1,1946,10,2,C2,6.7,1,1
Movie_1860301,K1,1974,98,3,C4,2.9,7,1
Movie_1830630,K1,1942,103,3,C6,7.0,18,1
Movie_1884606,K1,1965,83,9,C2,6.6,7,1
Movie_1855582,K1,1956,105,4,C10,6.6,30,1
Movie_1846883,K1,1966,100,3,C5,5.1,24,1
Movie_1862514,K1,1949,97,4,C4,3.3,16,1
Movie_1855423,K3,1984,80,4,C10,4.4,6,1
Movie_1857343,K1,1974,93,4,C4,6.3,8,1
Movie_1842100,K1,1980,152,9,C7,6.9,13,1
Movie_1843402,K4,2000,140,25,C2,5.3,12,1
Movie_1863442,K1,2005,92,4,C8,6.8,6,1
Movie_1807162,K1,1987,103,4,C19,6.1,10,1
Movie_1857613,K1,2010,120,4,C27,5.8,14,1
Movie_1823888,K1,1949,88,12,C16,5.6,5,1
Movie_1827844,K1,2008,92,3,C6,5.6,9,1
Movie_1820329,K1,2006,94,3,C6,5.3,10,1
Movie_1840898,K1,1997,127,21,C2,7.8,31,1
Movie_1893238,K1,1959,98,6,C2,5.2,12,1
Movie_1818053,K1,1982,92,18,C10,5.7,5,1
Movie_1811768,K3,2013,90,24,C2,3.3,3,1
Movie_1876469,K1,1936,74,22,C5,5.9,10,1
Movie_1812931,K1,2007,114,9,C2,7.1,25,1
Movie_1810627,K1,2001,120,3,C25,5.6,17,1
Movie_1810589,K1,1968,91,4,C51,6.5,9,1
Movie_1807101,K3,1978,98,27,C10,6.5,4,1
Movie_1818153,K1,1988,92,19,C26,5.7,10,1
Movie_1853385,K3,2003,105,4,C2,6.9,12,1
Movie_1877161,K1,1992,90,16,C2,3.1,11,1
Movie_1817880,K1,2002,30,3,C16,6.8,12,1
Movie_1804307,K3,1976,150,4,C2,6.2,14,1
Movie_1860891,K1,1954,104,3,C27,6.9,8,1
Movie_1839772,K1,1992,116,4,C4,6.4,7,1
Movie_1830870,K1,1971,99,13,C5,4.7,9,1
Movie_1824533,K1,2006,108,5,C6,6.9,38,1
Movie_1802403,K1,1939,8,16,C2,6.4,5,1
Movie_1882075,K1,1975,103,4,C10,6.8,11,1
Movie_1813542,K1,1946,110,13,C2,7.1,47,1
Movie_1877750,K1,1968,100,27,C41,4.7,6,1
Movie_1821144,K1,1996,90,3,C6,3.4,6,1
Movie_1850270,K1,1982,88,6,C48,2.4,4,1
Movie_1810405,K4,2002,100,16,C28,6.4,48,1
Movie_1890319,K3,2007,180,9,C2,4.9,49,1
Movie_1895952,K1,2006,85,6,C2,4.2,3,1
Movie_1812468,K1,2004,96,20,C2,1.6,8,1
Movie_1879937,K1,1992,100,4,C13,6.2,2,1
Movie_1896818,K3,1992,60,4,C2,7.6,10,1
Movie_1802711,K1,1988,11,28,C19,4.5,2,1
Movie_1858057,K1,1939,92,6,C27,5.9,10,1
Movie_1898702,K1,2007,100,18,C2,1.7,2,1
Movie_1825351,K1,1977,80,9,C11,3.7,1,1
Movie_1868972,K1,1985,108,9,C2,6.7,10,1
Movie_1843737,K1,1943,138,4,C27,6.8,14,1
Movie_1893674,K1,1995,100,17,C4,7.1,28,1
Movie_1874190,K1,1967,100,6,C19,3.7,8,1
Movie_1831986,K1,2008,92,5,C6,6.0,14,1
Movie_1833284,K3,1973,60,22,C2,6.9,12,1
Movie_1876280,K1,1965,94,3,C5,4.1,24,1
Movie_1844389,K4,2006,8,28,C2,4.0,5,1
Movie_1849425,K1,1985,88,4,C51,5.8,3,1
Movie_1819227,K1,1980,85,3,C10,4.1,8,1
Movie_1836606,K1,1958,99,4,C37,6.2,30,1
Movie_1878067,K4,2006,88,18,C2,2.5,4,1
Movie_1843176,K1,2001,111,9,C2,4.4,41,1
Movie_1818150,K1,1939,91,3,C6,6.0,20,1
Movie_1867610,K1,1939,94,3,C16,5.2,15,1
Movie_1827408,K1,1982,100,4,C60,6.1,9,1
Movie_1829010,K3,2013,176,13,C6,5.0,20,1
Movie_1818473,K1,1915,60,18,C6,6.5,4,2
Movie_1805732,K1,1921,100,6,C6,6.5,15,1
Movie_1873620,K1,1933,70,4,C2,6.8,2,1
Movie_1890099,K1,2008,81,3,C5,5.1,8,1
Movie_1824549,K1,1989,113,4,C19,5.8,9,1
Movie_1809536,K1,1996,103,3,C25,6.9,32,1
Movie_1878643,K1,1900,1,3,C5,6.6,1,1
Movie_1805369,K3,1970,110,3,C26,7.2,6,1
Movie_1872723,K1,1953,99,27,C2,6.6,30,1
Movie_1879748,K4,1999,71,25,C2,6.4,11,1
Movie_1820065,K3,2008,98,23,C26,7.1,6,1
Movie_1853753,K1,2013,110,21,C41,6.6,6,1
Movie_1872209,K1,1985,43,28,C10,7.3,1,1
Movie_1829656,K1,1936,90,4,C26,6.1,10,1
Movie_1804646,K1,1974,86,4,C43,6.2,6,1
Movie_1824547,K3,1971,225,4,C10,7.2,15,1
Movie_1820465,K1,2003,81,5,C26,3.8,3,1
Movie_1814980,K1,2005,97,5,C4,4.2,1,1
Movie_1844189,K1,1972,89,6,C5,6.3,17,1
Movie_1831677,K3,1965,140,3,C26,3.3,10,1
Movie_1847649,K1,1976,88,13,C59,6.6,7,1
Movie_1878266,K1,1994,103,4,C28,7.1,9,1
Movie_1837572,K6,2005,14,6,C5,5.5,2,1
Movie_1851359,K4,2002,50,5,C2,5.3,9,1
Movie_1837452,K1,1957,98,3,C5,6.0,47,1
Movie_1813461,K1,1992,90,10,C2,6.7,4,1
Movie_1829244,K3,2006,65,4,C6,6.4,5,1
Movie_1800871,K1,2003,100,4,C2,5.9,17,1
Movie_1881648,K1,2001,97,9,C28,2.4,8,1
Movie_1873635,K1,1939,83,4,C2,5.8,73,1
Movie_1887422,K1,1999,90,5,C40,6.1,1,1
Movie_1810837,K1,1989,102,9,C2,5.7,23,1
Movie_1805456,K1,1960,81,3,C10,6.4,11,1
Movie_1871138,K1,2008,112,4,C40,7.0,4,1
Movie_1894628,K1,1941,75,4,C2,6.9,35,1
Movie_1854887,K1,1952,80,4,C2,6.4,21,1
Movie_1887655,K1,2000,93,4,C6,3.3,12,1
Movie_1887258,K1,1960,95,3,C41,6.7,12,1
Movie_1882858,K1,1996,30,16,C5,5.9,9,1
Movie_1831470,K1,1956,106,3,C10,5.8,15,1
Movie_1870411,K1,1979,70,25,C19,5.5,1,1
Movie_1850909,K1,1982,123,4,C14,6.9,12,1
Movie_1832011,K1,2007,110,3,C6,3.3,13,1
Movie_1841106,K3,1999,100,4,C5,5.0,24,1
Movie_1815429,K1,2008,5,3,C2,6.8,1,1
Movie_1826795,K1,1947,65,9,C2,6.0,31,1
Movie_1874256,K1,1972,82,18,C4,5.4,10,1
Movie_1812680,K1,2004,80,5,C5,7.7,3,1
Movie_1882800,K1,1988,86,4,C28,6.9,3,1
Movie_1811192,K1,1998,91,4,C2,5.8,8,1
Movie_1817439,K1,1938,95,4,C6,6.7,19,1
Movie_1878962,K1,1992,90,9,C8,5.0,1,1
Movie_1841277,K1,1993,104,18,C2,3.9,18,1
Movie_1890741,K1,1966,94,3,C5,4.8,17,1
Movie_1873045,K1,1962,83,3,C4,5.4,9,1
Movie_1891844,K1,1982,136,9,C2,5.7,34,1
Movie_1847205,K1,1951,87,9,C2,5.9,28,1
Movie_1818119,K1,2005,100,3,C6,6.1,12,1
Movie_1866727,K1,1964,485,5,C2,4.2,1,1
Movie_1882753,K3,1985,90,3,C2,5.2,14,1
Movie_1895055,K1,2011,86,6,C4,4.4,10,1
Movie_1805499,K1,2005,108,21,C6,7.4,24,1
Movie_1820031,K1,1989,83,3,C10,5.8,4,1
Movie_1876847,K1,1972,88,3,C2,6.8,33,1
Movie_1865324,K1,1976,82,4,C2,3.8,2,1
Movie_1824127,K1,2002,87,6,C6,3.7,10,1
Movie_1888949,K1,1936,65,13,C2,7.0,59,1
Movie_1818895,K3,2003,89,3,C6,5.7,14,1
Movie_1873048,K1,1961,90,3,C27,3.8,1,1
Movie_1831096,K1,1919,81,6,C6,6.6,8,1
Movie_1894024,K1,2008,30,28,C2,8.7,2,1
Movie_1840503,K1,1961,17,16,C2,6.7,3,1
Movie_1820985,K1,1987,132,4,C19,5.8,5,2
Movie_1858061,K1,1970,75,6,C27,6.1,6,1
Movie_1815451,K1,1958,100,4,C48,6.9,8,1
Movie_1823512,K3,1978,93,6,C5,6.4,16,1
Movie_1804946,K1,1999,8,3,C2,6.5,2,1
Movie_1820369,K1,1923,80,4,C6,6.5,5,1
Movie_1883142,K1,1945,102,4,C5,6.3,20,1
Movie_1898508,K1,1940,120,19,C2,7.6,82,1
Movie_1855620,K3,1981,43,3,C10,6.5,1,1
Movie_1846516,K1,2007,83,3,C2,4.4,20,1
Movie_1849853,K4,2002,80,18,C2,2.6,3,2
Movie_1822597,K1,1952,10,6,C2,5.0,1,1
Movie_1877168,K4,2003,73,18,C2,2.1,3,1
Movie_1837739,K1,1936,82,3,C45,6.7,8,1
Movie_1890444,K1,2001,106,9,C2,6.4,19,1
Movie_1898378,K1,2005,6,3,C3,6.3,2,1
Movie_1830042,K3,2005,90,4,C6,6.7,21,1
Movie_1848989,K1,2005,112,4,C58,6.1,4,1
Movie_1802117,K1,2011,13,21,C3,4.7,3,1
Movie_1831609,K1,1957,89,3,C10,3.7,9,1
Movie_1802058,K1,1936,83,6,C2,5.3,21,1
Movie_1822515,K1,2002,106,4,C4,5.9,10,1
Movie_1801782,K1,2006,70,5,C2,5.2,2,1
Movie_1820152,K1,1950,110,23,C60,6.5,22,1
Movie_1842508,K3,1992,100,4,C2,4.7,17,1
Movie_1839245,K1,1976,64,25,C2,4.7,9,1
Movie_1831161,K1,2009,90,3,C22,6.5,4,1
Movie_1825950,K1,2004,5,3,C2,8.2,3,1
Movie_1854074,K1,1979,111,4,C51,6.5,22,1
Movie_1810123,K1,1998,102,13,C25,5.2,5,1
Movie_1812615,K1,1978,90,9,C2,2.2,7,1
Movie_1829395,K1,2009,82,5,C63,6.5,1,1
Movie_1817147,K1,1949,60,27,C2,5.9,23,1
Movie_1826329,K3,1998,100,21,C5,4.4,5,1
Movie_1831541,K1,1962,95,13,C10,5.9,16,1
Movie_1858761,K1,1996,115,3,C4,6.3,12,1
Movie_1819976,K1,1992,90,3,C6,5.8,14,1
Movie_1882661,K3,1990,175,4,C2,6.5,35,1
Movie_1802601,K1,1937,62,13,C2,7.1,29,1
Movie_1849134,K1,2001,80,21,C19,7.0,4,1
Movie_1827604,K1,1956,103,3,C10,4.4,18,1
Movie_1894621,K1,1943,102,21,C2,5.8,60,1
Movie_1812647,K4,2002,32,5,C2,5.2,13,1
Movie_1812654,K1,2001,95,4,C2,2.9,4,1
Movie_1811797,K1,1982,87,18,C28,3.2,9,1
Movie_1819269,K3,1960,120,3,C10,4.1,7,1
Movie_1809319,K1,2007,100,9,C16,5.7,9,1
Movie_1897262,K1,2009,16,6,C2,6.6,4,1
Movie_1817294,K1,1948,105,3,C6,5.5,6,1
Movie_1810796,K1,2002,90,13,C2,3.2,18,1
Movie_1844040,K1,1980,99,3,C2,3.2,19,1
Movie_1828378,K1,1962,104,26,C10,3.8,12,1
Movie_1811833,K3,1995,85,18,C2,3.8,12,1
Movie_1846011,K3,2002,135,5,C16,5.5,3,1
Movie_1835765,K1,1937,17,3,C2,6.3,6,1
Movie_1800126,K1,2010,90,9,C2,2.1,19,1
Movie_1853015,K4,1997,120,9,C2,6.3,35,1
Movie_1826210,K1,1989,84,4,C5,4.7,13,1
Movie_1881671,K3,1990,100,4,C2,5.8,15,1
Movie_1812799,K1,1969,94,27,C2,6.3,23,2
Movie_1844127,K1,1990,112,13,C6,4.7,16,1
Movie_1804993,K1,1958,98,4,C10,5.5,14,1
Movie_1864972,K1,2005,123,3,C2,6.3,44,1
Movie_1897124,K1,1933,104,3,C2,7.6,64,1
Movie_1821147,K3,1964,105,4,C10,7.2,17,1
Movie_1835627,K1,1943,108,4,C27,7.0,8,1
Movie_1839067,K1,1988,270,3,C5,7.9,3,1
Movie_1841984,K1,1949,100,3,C27,6.5,4,1
Movie_1819739,K1,2001,88,12,C6,7.2,3,1
Movie_1890273,K1,1972,85,4,C27,6.2,13,1
Movie_1843007,K4,2002,85,3,C2,6.7,1,1
Movie_1836862,K3,1971,73,3,C2,6.8,15,1
Movie_1880985,K1,1998,118,9,C101,3.9,1,1
Movie_1825004,K1,1950,84,4,C2,7.2,28,1
Movie_1846560,K1,2001,116,9,C2,4.3,44,1
Movie_1897519,K1,1912,15,4,C2,6.3,17,1
Movie_1871427,K1,2005,107,4,C14,6.7,7,1
Movie_1818448,K1,1987,87,4,C10,5.0,6,1
Movie_1848180,K1,1990,120,18,C41,5.9,17,2
Movie_1830430,K3,2009,270,4,C6,6.6,21,1
Movie_1820942,K3,1967,110,4,C10,5.4,8,1
Movie_1847034,K1,1967,100,3,C21,3.7,15,1
Movie_1816554,K1,2003,103,21,C16,5.6,8,1
Movie_1879613,K1,1993,96,4,C2,2.5,11,1
Movie_1809326,K1,1993,97,3,C16,6.9,14,1
Movie_1886150,K1,1996,55,3,C16,6.0,5,1
Movie_1884936,K1,1964,106,4,C2,6.8,45,1
Movie_1815655,K1,2004,110,3,C19,5.6,11,1
Movie_1884901,K1,1913,17,4,C2,3.8,11,1
Movie_1893637,K1,1986,114,3,C16,6.3,17,1
Movie_1842985,K1,1976,75,25,C19,5.5,5,1
Movie_1843650,K1,1990,96,9,C2,5.5,24,1
Movie_1822071,K1,1959,85,20,C19,5.6,11,1
Movie_1833567,K3,1978,27,4,C41,5.9,1,1
Movie_1860724,K1,1956,81,3,C4,6.4,8,1
Movie_1807311,K1,2006,5,12,C2,2.1,2,1
Movie_1831135,K3,2010,90,3,C26,6.3,12,1
Movie_1872389,K1,1989,119,6,C10,6.4,16,1
Movie_1824268,K1,1992,91,13,C2,5.1,1,1
Movie_1801747,K1,1932,76,3,C2,5.8,16,1
Movie_1836954,K1,1992,133,4,C59,5.7,8,1
Movie_1851463,K1,1964,62,12,C5,6.0,4,1
Movie_1806579,K1,1976,90,4,C10,2.5,5,1
Movie_1816502,K1,1949,101,3,C16,2.2,4,1
Movie_1882018,K3,2008,75,13,C5,7.5,12,1
Movie_1830047,K3,1985,65,24,C10,6.9,1,1
Movie_1884702,K1,1989,127,21,C2,6.4,28,1
Movie_1870810,K1,2010,15,9,C32,6.6,2,1
Movie_1847202,K1,1939,104,4,C2,7.1,33,1
Movie_1872870,K1,1958,80,13,C5,4.6,10,1
Movie_1806010,K3,2007,87,4,C6,6.4,15,1
Movie_1889161,K1,2010,82,9,C2,3.2,15,1
Movie_1897410,K1,1940,87,4,C5,5.0,12,2
Movie_1850273,K1,1969,76,4,C48,6.9,4,1
Movie_1890528,K4,2002,4,28,C2,3.7,2,1
Movie_1848267,K1,1946,144,4,C2,6.9,39,7
Movie_1810335,K3,1993,65,3,C16,7.7,6,1
Movie_1829115,K3,2008,120,9,C6,5.3,12,1
Movie_1828617,K1,1962,88,4,C10,5.7,10,1
Movie_1818938,K1,1956,87,4,C10,4.6,13,1
Movie_1839074,K1,1957,100,4,C48,6.9,8,2
Movie_1834736,K1,1939,58,13,C2,6.2,52,1
Movie_1818443,K1,1956,99,4,C10,3.8,14,1
Movie_1869087,K1,1996,100,3,C19,6.4,9,1
Movie_1803966,K1,1994,88,9,C2,3.1,2,1
Movie_1802364,K1,1998,111,21,C2,7.0,21,1
Movie_1821422,K1,1953,92,22,C10,6.9,10,1
Movie_1804287,K1,1994,94,20,C2,4.0,3,1
Movie_1828691,K1,1968,99,9,C10,5.8,7,1
Movie_1834816,K1,1979,84,3,C10,4.0,2,2
Movie_1878132,K1,2001,101,9,C2,5.3,23,1
Movie_1806502,K1,2001,102,3,C6,5.8,17,1
Movie_1883061,K1,1977,95,9,C68,6.0,4,1
Movie_1804696,K1,2010,6,28,C6,6.4,1,1
Movie_1821040,K3,2005,95,9,C26,5.4,20,1
Movie_1826800,K1,1946,62,9,C2,5.8,26,1
Movie_1868955,K1,1940,64,6,C2,6.6,34,1
Movie_1819130,K3,1971,58,12,C60,6.6,7,1
Movie_1826435,K1,1973,100,13,C41,5.0,11,1
Movie_1824011,K1,1962,95,3,C16,5.3,26,1
Movie_1829530,K1,2010,9,28,C2,4.5,1,2
Movie_1849430,K1,2001,127,4,C5,6.1,22,1
Movie_1839328,K1,1982,115,4,C10,5.5,11,1
Movie_1818288,K1,1921,69,4,C6,6.3,4,1
Movie_1812511,K1,2010,92,3,C2,5.5,17,1
Movie_1816485,K1,2007,90,9,C16,5.3,13,1
Movie_1805379,K3,2007,92,4,C6,6.5,16,1
Movie_1836129,K1,1945,71,4,C2,6.3,16,1
Movie_1885579,K1,1972,98,3,C19,5.4,12,1
Movie_1885143,K1,1941,63,3,C2,3.9,17,1
Movie_1852504,K1,2011,56,4,C5,5.2,4,1
Movie_1840355,K1,1962,65,13,C5,6.8,7,1
Movie_1820319,K1,1960,99,13,C10,5.5,13,1
Movie_1830941,K1,1954,105,3,C10,4.8,14,1
Movie_1831736,K3,1969,105,4,C10,7.0,14,1
Movie_1875664,K1,1958,94,3,C26,5.4,17,1
Movie_1825734,K1,2010,119,9,C40,6.5,7,1
Movie_1891704,K1,1937,92,6,C5,6.7,22,1
Movie_1843603,K3,1987,120,20,C2,5.8,8,1
Movie_1873304,K1,2010,95,20,C3,2.7,1,1
Movie_1891763,K3,1991,94,9,C2,5.7,18,1
Movie_1897327,K1,1995,105,9,C2,4.7,18,1
Movie_1810549,K1,1957,102,3,C11,5.8,6,1
Movie_1887321,K1,1979,116,9,C59,6.8,4,1
Movie_1877646,K1,1936,73,4,C2,6.3,41,1
Movie_1802525,K1,1944,60,4,C2,5.5,10,1
Movie_1890022,K1,1995,90,3,C25,5.3,33,1
Movie_1857161,K1,1973,90,3,C4,3.7,11,1
Movie_1809482,K1,1990,90,3,C19,5.3,3,1
Movie_1820467,K1,1983,91,3,C10,5.6,23,1
Movie_1834592,K1,1993,102,4,C5,4.7,15,1
Movie_1824308,K1,2003,78,4,C6,7.0,4,1
Movie_1805578,K1,1936,74,4,C37,7.1,7,1
Movie_1840569,K1,1989,115,4,C31,7.3,19,1
Movie_1838668,K1,1983,93,5,C41,5.8,1,1
Movie_1887278,K1,1973,87,9,C59,6.7,9,2
Movie_1817814,K3,1967,75,4,C10,6.1,5,1
Movie_1810706,K1,1960,92,3,C51,6.1,27,1
Movie_1831249,K3,1999,91,20,C6,4.6,8,1
Movie_1866303,K1,1976,94,4,C4,2.6,1,1
Movie_1819491,K1,1987,80,13,C10,5.6,14,1
Movie_1869227,K1,2009,97,4,C20,6.4,1,1
Movie_1858856,K1,1970,85,3,C27,4.8,11,1
Movie_1829752,K3,1991,80,3,C6,6.8,5,1
Movie_1829946,K3,2011,88,4,C6,3.5,3,1
Movie_1890752,K1,1968,63,13,C2,5.5,2,1
Movie_1833621,K1,1994,85,9,C2,2.7,9,2
Movie_1836740,K4,2006,3,3,C2,6.5,2,1
Movie_1827467,K1,1933,86,3,C6,5.0,10,1
Movie_1857975,K1,1993,90,4,C8,3.6,1,1
Movie_1856541,K3,1996,105,21,C5,7.6,6,1
Movie_1859531,K1,1981,86,3,C4,3.4,1,1
Movie_1849112,K1,1994,167,4,C68,6.6,2,1
Movie_1842802,K1,1997,87,9,C2,5.5,13,1
Movie_1857411,K1,1977,94,3,C4,4.6,9,1
Movie_1885129,K1,1950,92,3,C2,7.2,75,1
Movie_1848399,K1,1986,107,4,C2,6.4,11,1
Movie_1822330,K1,1987,90,18,C4,3.2,6,1
Movie_1899339,K4,2004,93,9,C2,3.7,7,1
Movie_1843104,K1,1954,93,3,C41,6.9,10,1
Movie_1831661,K3,2012,89,4,C6,6.3,13,1
Movie_1819512,K3,1995,75,3,C6,4.4,14,1
Movie_1810512,K1,1983,92,3,C16,5.1,17,1
Movie_1828864,K3,2010,90,4,C6,6.2,11,1
Movie_1855178,K1,1959,87,3,C10,5.3,13,1
Movie_1846320,K1,2008,102,3,C2,5.7,57,1
Movie_1855918,K1,1986,82,3,C10,6.2,3,1
Movie_1882273,K1,1947,116,4,C5,6.2,30,1
Movie_1811610,K1,2006,72,9,C2,1.9,21,1
Movie_1886166,K1,1950,67,9,C2,6.2,20,1
Movie_1865523,K1,1995,85,4,C16,5.3,18,1
Movie_1848264,K3,1954,78,10,C2,2.1,14,1
Movie_1848977,K1,2000,107,9,C2,3.6,14,1
Movie_1840612,K1,1961,99,3,C2,3.2,19,1
Movie_1875029,K1,1981,110,4,C11,6.6,4,1
Movie_1870106,K1,2002,92,3,C4,5.7,12,1
Movie_1875985,K1,2006,113,13,C2,5.9,29,1
Movie_1854787,K1,2003,87,3,C6,6.8,18,1
Movie_1838952,K3,2005,28,6,C16,7.7,4,1
Movie_1849130,K1,2012,150,4,C65,7.6,3,1
Movie_1844398,K1,1988,86,18,C2,3.5,9,1
Movie_1812981,K4,1993,88,5,C2,4.6,3,1
Movie_1834312,K1,1971,102,9,C2,7.8,45,1
Movie_1849204,K4,1991,70,17,C5,4.8,6,3
Movie_1819666,K3,1962,110,4,C10,3.7,6,1
Movie_1870756,K1,1987,106,4,C16,5.9,4,1
Movie_1816802,K1,1993,94,3,C2,5.2,19,1
Movie_1813241,K4,2006,140,21,C2,6.9,10,1
Movie_1832237,K1,1973,95,13,C10,6.7,17,1
Movie_1811854,K3,1985,120,20,C2,6.3,18,1
Movie_1813745,K3,1994,87,4,C2,4.5,17,1
Movie_1866951,K1,2006,113,5,C28,6.2,1,1
Movie_1821477,K3,1992,117,3,C26,5.1,9,4
Movie_1805367,K3,1999,90,3,C6,6.0,14,1
Movie_1870664,K1,1987,87,3,C29,4.1,1,1
Movie_1802582,K1,1953,95,3,C2,5.9,27,1
Movie_1814557,K1,1991,104,19,C2,5.7,18,1
Movie_1840353,K1,1942,22,4,C2,6.0,22,1
Movie_1876120,K1,1937,80,3,C2,7.0,45,1
Movie_1800056,K1,1959,90,4,C41,4.3,3,1
Movie_1849453,K1,1939,88,4,C2,6.7,60,1
Movie_1870326,K1,2004,110,26,C4,5.3,19,2
